0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 
0 2.97166e-07 5.99613e-07 9.128e-07 1.24251e-06 1.59506e-06 1.97746e-06 2.39767e-06 2.86471e-06 3.38905e-06 3.98272e-06 4.65978e-06 5.43643e-06 6.33165e-06 7.3673e-06 8.5689e-06 9.96582e-06 1.15922e-05 1.34871e-05 1.5696e-05 1.82705e-05 2.12702e-05 2.47628e-05 2.88262e-05 3.35483e-05 3.90295e-05 4.5383e-05 5.27375e-05 6.12371e-05 7.10453e-05 8.23443e-05 9.53394e-05 0.000110259 0.000127359 0.000146922 0.000169265 0.000194736 0.000223723 0.00025665 0.000293987 0.000336248 0.000383998 0.000437853 0.000498488 0.000566635 0.000643093 0.000728725 0.000824471 0.000931339 0.00105043 0.00118291 0.00133005 0.00149322 0.00167387 0.00187356 0.00209399 0.00233692 0.00260429 0.00289815 0.00322069 0.00357425 0.00396135 0.00438469 0.00484716 0.00535187 0.0059022 0.00650178 0.00715457 0.00786489 0.0086375 0.00947761 0.0103911 0.0113844 0.0124648 0.0136408 0.0149218 0.0163189 0.0178449 0.019515 0.0213472 0.0233633 0.0255896 0.0280587 0.0308113 0.0338987 0.0373873 0.0413634 0.0459429 0.0512833 0.0576057 0.0652296 0.0746339 0.0865697 0.102282 0.123986 0.155972 0.20749 0.301078 0.499364 1 
0 5.99613e-07 1.20977e-06 1.84134e-06 2.5059e-06 3.21601e-06 3.98572e-06 4.83082e-06 5.76945e-06 6.82237e-06 8.01378e-06 9.37153e-06 1.09282e-05 1.27215e-05 1.47953e-05 1.72003e-05 1.99955e-05 2.32487e-05 2.70385e-05 3.14549e-05 3.66017e-05 4.25974e-05 4.95782e-05 5.76982e-05 6.71345e-05 7.80862e-05 9.07809e-05 0.000105474 0.000122455 0.000142049 0.000164622 0.00019058 0.000220384 0.000254541 0.00029362 0.000338248 0.000389127 0.000447024 0.000512793 0.000587366 0.000671776 0.000767144 0.000874708 0.000995807 0.00113191 0.0012846 0.00145562 0.00164683 0.00186025 0.00209806 0.00236261 0.00265643 0.00298225 0.00334295 0.00374168 0.00418176 0.00466678 0.00520056 0.0057872 0.00643104 0.00713679 0.00790942 0.00875434 0.00967727 0.0106844 0.0117825 0.0129787 0.014281 0.0156978 0.0172386 0.0189138 0.0207349 0.0227148 0.0248679 0.0272107 0.029762 0.0325434 0.0355803 0.0389024 0.0425448 0.0465501 0.0509696 0.0558664 0.0613192 0.0674269 0.0743161 0.0821516 0.0911511 0.101609 0.113933 0.1287 0.146755 0.169379 0.198589 0.237702 0.292422 0.372918 0.497463 0.696382 1 
0 9.128e-07 1.84134e-06 2.80189e-06 3.81168e-06 4.8896e-06 6.05651e-06 7.33617e-06 8.75552e-06 1.03458e-05 1.21431e-05 1.41892e-05 1.65326e-05 1.92301e-05 2.23469e-05 2.59594e-05 3.01553e-05 3.50368e-05 4.07208e-05 4.73427e-05 5.50572e-05 6.40427e-05 7.45014e-05 8.6666e-05 0.000100799 0.000117202 0.000136212 0.000158214 0.000183639 0.000212976 0.000246769 0.000285632 0.000330246 0.000381379 0.000439874 0.000506679 0.000582832 0.000669493 0.000767928 0.000879544 0.00100587 0.0011486 0.00130958 0.00149081 0.00169448 0.00192298 0.00217888 0.00246499 0.00278431 0.00314013 0.00353594 0.00397552 0.00446292 0.00500251 0.00559893 0.00625719 0.0069826 0.00778088 0.00865812 0.00962085 0.010676 0.0118311 0.0130941 0.0144735 0.0159786 0.0176193 0.0194064 0.0213514 0.0234672 0.0257676 0.0282679 0.0309852 0.0339383 0.0371487 0.0406403 0.0444407 0.0485815 0.0530996 0.058038 0.0634478 0.06939 0.0759384 0.083183 0.0912353 0.100234 0.110357 0.121831 0.134954 0.150119 0.167863 0.188924 0.214347 0.245638 0.285021 0.335835 0.403118 0.494311 0.619484 0.788707 1 
0 1.24251e-06 2.5059e-06 3.81168e-06 5.18282e-06 6.6442e-06 8.22371e-06 9.95263e-06 1.1867e-05 1.40081e-05 1.6424e-05 1.91699e-05 2.23109e-05 2.59217e-05 3.00897e-05 3.49156e-05 4.05171e-05 4.70287e-05 5.4607e-05 6.34311e-05 7.37077e-05 8.56723e-05 9.95959e-05 0.000115786 0.000134593 0.000156415 0.000181704 0.000210968 0.000244784 0.000283797 0.000328735 0.000380409 0.000439732 0.000507712 0.000585484 0.000674293 0.000775532 0.000890728 0.00102158 0.00116994 0.00133785 0.00152756 0.00174151 0.00198236 0.00225303 0.00255668 0.00289674 0.0032769 0.0037012 0.00417394 0.00469979 0.00528375 0.00593121 0.00664792 0.00744007 0.00831425 0.00927755 0.0103375 0.0115022 0.0127801 0.0141807 0.0157136 0.0173894 0.0192194 0.0212158 0.0233916 0.0257609 0.028339 0.0311425 0.0341897 0.0375006 0.0410971 0.0450041 0.0492491 0.0538632 0.0588818 0.0643457 0.0703019 0.0768053 0.0839206 0.0917248 0.10031 0.109789 0.120299 0.13201 0.145135 0.159947 0.176792 0.196125 0.218545 0.24485 0.276126 0.313854 0.360067 0.417537 0.489933 0.581746 0.69747 0.838969 1 
0 1.59506e-06 3.21601e-06 4.8896e-06 6.6442e-06 8.5109e-06 1.05241e-05 1.27229e-05 1.51519e-05 1.78627e-05 2.09146e-05 2.43771e-05 2.83301e-05 3.28677e-05 3.80977e-05 4.41466e-05 5.11595e-05 5.93055e-05 6.87781e-05 7.98016e-05 9.2632e-05 0.000107564 0.000124934 0.000145126 0.000168575 0.000195778 0.000227296 0.000263765 0.000305898 0.000354503 0.000410483 0.000474851 0.000548737 0.000633407 0.000730259 0.000840857 0.000966922 0.00111037 0.00127329 0.00145801 0.00166706 0.00190323 0.00216957 0.00246939 0.00280631 0.00318425 0.00360748 0.00408062 0.00460862 0.00519688 0.00585116 0.00657771 0.00738316 0.00827471 0.00925997 0.0103472 0.011545 0.0128629 0.0143108 0.0158993 0.0176398 0.0195446 0.0216264 0.0238994 0.0263783 0.0290793 0.0320196 0.035218 0.0386948 0.0424722 0.0465745 0.0510286 0.0558642 0.0611147 0.0668173 0.0730147 0.0797552 0.0870946 0.0950977 0.103841 0.113412 0.123921 0.135493 0.148286 0.162491 0.178344 0.196139 0.216248 0.239144 0.265431 0.29589 0.33153 0.373652 0.423914 0.484363 0.557369 0.645301 0.749701 0.869709 1 
0 1.97746e-06 3.98572e-06 6.05651e-06 8.22371e-06 1.05241e-05 1.29989e-05 1.56944e-05 1.86641e-05 2.19689e-05 2.56804e-05 2.98807e-05 3.4666e-05 4.01475e-05 4.64553e-05 5.3739e-05 6.21733e-05 7.19586e-05 8.33278e-05 9.6547e-05 0.000111924 0.000129809 0.000150604 0.000174768 0.000202822 0.000235357 0.000273046 0.000316644 0.000367009 0.000425099 0.000491998 0.00056891 0.000657192 0.000758344 0.000874048 0.00100616 0.00115674 0.00132806 0.00152264 0.00174324 0.00199289 0.0022749 0.00259291 0.00295087 0.00335311 0.00380429 0.00430951 0.00487423 0.00550442 0.00620644 0.00698721 0.00785409 0.00881506 0.00987857 0.0110538 0.0123504 0.0137787 0.01535 0.0170759 0.0189692 0.0210432 0.0233123 0.0257919 0.0284984 0.0314493 0.0346634 0.0381611 0.0419643 0.0460968 0.0505843 0.0554551 0.0607403 0.0664743 0.0726953 0.0794461 0.0867751 0.0947371 0.103395 0.112821 0.123101 0.134332 0.146631 0.160138 0.175019 0.191476 0.209755 0.230156 0.253049 0.278894 0.30826 0.341854 0.380547 0.425395 0.477647 0.538695 0.609931 0.692425 0.78635 0.890179 1 
0 2.39767e-06 4.83082e-06 7.33617e-06 9.95263e-06 1.27229e-05 1.56944e-05 1.8921e-05 2.2464e-05 2.63947e-05 3.07951e-05 3.57613e-05 4.14039e-05 4.78528e-05 5.52576e-05 6.37934e-05 7.36612e-05 8.50953e-05 9.83637e-05 0.000113778 0.000131692 0.000152515 0.000176711 0.000204815 0.000237429 0.000275243 0.000319031 0.000369676 0.000428166 0.000495621 0.000573289 0.000662576 0.000765045 0.000882447 0.00101672 0.00117003 0.00134475 0.00154353 0.00176927 0.00202518 0.00231477 0.00264188 0.00301072 0.00342588 0.00389233 0.00441552 0.00500129 0.00565602 0.00638655 0.00720031 0.00810521 0.00910984 0.0102233 0.0114555 0.0128169 0.0143187 0.0159728 0.017792 0.01979 0.0219812 0.024381 0.027006 0.0298735 0.0330025 0.036413 0.0401263 0.0441656 0.0485557 0.0533233 0.0584978 0.0641107 0.0701969 0.0767946 0.0839463 0.0916992 0.100107 0.109228 0.119132 0.129896 0.141612 0.154382 0.16833 0.183601 0.200363 0.218821 0.239218 0.261846 0.287055 0.31527 0.346999 0.382845 0.423521 0.469835 0.522671 0.582911 0.651293 0.728162 0.813124 0.904673 1 
0 2.86471e-06 5.76945e-06 8.75552e-06 1.1867e-05 1.51519e-05 1.86641e-05 2.2464e-05 2.66217e-05 3.12172e-05 3.63442e-05 4.21106e-05 4.86433e-05 5.60881e-05 6.46164e-05 7.44252e-05 8.57446e-05 9.88387e-05 0.000114014 0.000131622 0.000152067 0.000175811 0.000203385 0.000235392 0.00027252 0.000315546 0.000365359 0.000422951 0.000489454 0.000566129 0.000654404 0.000755863 0.000872292 0.00100567 0.0011582 0.00133233 0.00153077 0.00175651 0.00201286 0.00230343 0.00263223 0.00300359 0.0034223 0.00389353 0.00442296 0.0050167 0.00568144 0.00642432 0.00725316 0.00817628 0.0092027 0.0103421 0.0116047 0.0130018 0.014545 0.0162472 0.0181216 0.0201828 0.0224459 0.0249273 0.0276443 0.0306153 0.0338599 0.0373991 0.0412551 0.0454519 0.050015 0.0549718 0.060352 0.0661876 0.0725132 0.0793669 0.0867901 0.0948286 0.103533 0.112961 0.123175 0.134247 0.146258 0.159303 0.173488 0.188937 0.205794 0.224229 0.244438 0.266652 0.291146 0.318238 0.348304 0.381777 0.419154 0.460987 0.507869 0.560392 0.619072 0.684238 0.755857 0.833347 0.915407 1 
0 3.38905e-06 6.82237e-06 1.03458e-05 1.40081e-05 1.78627e-05 2.19689e-05 2.63947e-05 3.12172e-05 3.65262e-05 4.24253e-05 4.9036e-05 5.64981e-05 6.49762e-05 7.46597e-05 8.57705e-05 9.85636e-05 0.000113336 0.000130428 0.000150233 0.000173203 0.000199855 0.00023078 0.000266654 0.000308241 0.000356417 0.000412164 0.000476603 0.000550984 0.000636729 0.000735418 0.000848836 0.000978959 0.00112801 0.00129844 0.00149299 0.00171467 0.00196684 0.00225315 0.00257768 0.00294484 0.00335951 0.00382699 0.00435309 0.00494408 0.00560681 0.00634868 0.00717771 0.0081025 0.0091324 0.0102774 0.0115482 0.0129562 0.0145139 0.0162343 0.0181315 0.0202203 0.0225166 0.0250373 0.0278004 0.0308249 0.0341312 0.0377407 0.0416765 0.0459628 0.0506258 0.0556933 0.061195 0.0671629 0.0736316 0.0806381 0.0882232 0.0964308 0.105309 0.114912 0.125299 0.136534 0.148692 0.161857 0.176122 0.191593 0.208395 0.226665 0.246568 0.268287 0.292038 0.318067 0.346656 0.378125 0.412832 0.451171 0.493554 0.540397 0.59207 0.648846 0.710806 0.777741 0.84904 0.923629 1 
